ZONING_ID,ZONING,ZONE_FILE,PD_USE,PD_DENSITY,DEV_AS_PD,COLOR_CODE,TOPOLOGY_VALIDATION
7736,A(PD),09003,Res,4.2,Yes,1,Yes
7740,A(PD),09003,OS,0,,17,Yes
7658,A,,,0,,17,Yes
7851,A,,,0,,17,Yes
7852,R-1-8,12007,,0,,1,Yes
7884,CG,,,0,,7,Yes
8110,A(PD),13046,Res,65,Yes,3,Yes
6308,R-M,,,0,,3,Yes
6309,A(PD),06005,Res,50,Yes,3,Yes
6312,HI,,,0,,15,Yes
7377,CO,,,0,,4,Yes
7378,A(PD),79007,Res,20.6,Yes,2,Yes
7379,A(PD),02003,Res,15.7,Yes,2,Yes
6621,R-1-8,,,0,,1,Yes
6394,A(PD),03071,Res,18.8,Yes,2,Yes
7685,A(PD),08036,Mix,35.4,Yes,18,Yes
6397,A(PD),05046,OS,0,,17,Yes
6398,A(PD),05046,Res,20.9,Yes,2,Yes
7376,CN,09012,,0,,6,Yes
6845,CP,87038,,0,,5,Yes
7721,A(PD),10025,Res,24.9,Yes,2,Yes
7434,A(PD),06102,Res,4.8,Yes,1,No
7446,A(PD),91067,Res,14,Yes,2,Yes
8003,R-1-8(PD),74012,Com,0,,6,Yes
8214,A(PD),14-007,Res/Com Mixed,75,Yes,18,
8005,CP,13049,,0,,5,Yes
8032,LI,,,0,,14,Yes
8111,A(PD),06024,Res,50,Yes,3,Yes
8208,LI,,,0,,14,Yes
8209,HI,C14-041,,0,,15,Yes
6683,A(PD),87032,Res,18.2,Yes,2,Yes
6643,A,,,0,,17,Yes
6703,R-1-RR,06127,,0,,1,Yes
6645,R-1-8,91007,,0,,1,Yes
6646,A(PD),07037,Res,7.5,Yes,1,Yes
6647,R-1-8,,,0,,1,Yes
6648,A(PD),07003,Res,8.6,Yes,2,Yes
6654,A(PD),07057,Com,0,,6,No
7009,CP,,,0,,5,Yes
7311,R-1-8(PD),70182,Res,9.3,Yes,2,Yes
7224,A(PD),80104,Res,22.4,Yes,2,Yes
8223,PQP,14-046,,0,,16,
8225,PQP,14-049,,0,,16,
8226,OS,14-049,,0,,17,
7457,CP,,,0,,5,Yes
7488,A(PD),00116,Res,16,Yes,2,Yes
7472,R-2,09013,,0,,2,Yes
7477,LI,,,0,,14,Yes
7493,CP,08023,,0,,5,Yes
8133,A(PD),99054,OS,0,,17,Yes
8126,A(PD),99054,Ind,0,,13,Yes
7075,CO,,,0,,4,Yes
7100,A(PD),07096,Mix,61,Yes,18,Yes
7101,CN,99029,,0,,6,Yes
7103,CP,01074,,0,,5,Yes
7516,R-M(CL),70002,Res,0,,3,Yes
7236,LI,,,0,,14,Yes
7911,A(PD),07077,Res,1.9,Yes,1,Yes
7023,CO,,,0,,4,Yes
7239,IP(PD),04031,OS,0,,17,Yes
7278,A(PD),98048,OS,0,,17,Yes
7912,A(PD),01102,OS,0,,17,Yes
7999,A(PD),94044,Mix,0,Yes,18,Yes
7497,CN,,,0,,6,Yes
7970,A(PD),12024,OS,0,,17,No
7450,A(PD),06018,Res,8.7,Yes,2,No
7841,CO,,,0,,4,Yes
7498,CN(PD),77167,Com,0,,6,Yes
7971,A(PD),12024,Res,0.9,Yes,1,No
7501,A(PD),94022,Com,0,,6,Yes
8045,A(PD),91081,Res,1.5,Yes,1,Yes
7845,CP,12005,,0,,5,Yes
8048,R-1-2,13057,,0,,1,Yes
7823,R-1-8,,,0,,1,Yes
7826,A(PD),92029,Res,19.6,Yes,2,Yes
8192,LI,,,0,,14,Yes
7950,A(PD),13037,Mix,35,Yes,18,Yes
8134,A(PD),14004,Ind,0,,13,Yes
6495,A(PD),82022,Res,16,Yes,2,Yes
7089,CN,08028,,0,,6,Yes
6704,R-1-2,06127,,0,,1,Yes
7597,A(PD),02047,PQP,0,,16,Yes
7895,LI,93039,,0,,14,Yes
7896,CG,12017,,0,,7,Yes
7919,A(PD),78088,Res,15.7,Yes,2,Yes
6685,A(PD),00016,Res,5.2,Yes,1,Yes
6698,CP,,,0,,5,Yes
7399,R-1-5(PD),70101,Res,7.2,No,1,Yes
7847,CN,12002,,0,,6,Yes
7510,CN,,,0,,6,Yes
7511,A(PD),04013,Res,41,Yes,3,Yes
7861,A(PD),02102,Res,39.8,Yes,3,No
8201,CN,,,0,,6,Yes
8215,A,02019,,0,,17,Yes
7777,A(PD),03003,Res,1,Yes,1,Yes
6321,CG,,,0,,7,Yes
6372,R-1-2,80217,,0,,1,Yes
6374,A(PD),03087,Res,4.4,Yes,1,Yes
7322,R-1-8(CL),72002,Res,0,,1,Yes
7346,R-M(PD),77038,Res,30,Yes,3,Yes
6572,A(PD),97044,Res,11.2,Yes,2,Yes
7213,IP(PD),04031,OS,0,,17,No
7214,IP(PD),04031,PQP,0,,16,No
7216,IP(PD),04031,Res,40,Yes,3,No
7512,A(PD),95011,Res,12.8,Yes,2,Yes
7563,IP,,,0,,13,Yes
7572,R-M,,,0,,3,Yes
7437,A(PD),79130,Res,4.6,Yes,1,Yes
7953,CP,13014,,0,,5,Yes
7667,R-M,,,0,,3,Yes
7748,R-M(PD),11002,Res,19,Yes,2,Yes
7669,A(PD),07041,Res,8.2,Yes,2,Yes
7752,R-M(PD),10028,Res,30,Yes,3,Yes
7894,A(PD),99031,OS,0,,17,Yes
8204,A(PD),05109,Res,10.5,Yes,2,Yes
8206,R-1-8(PD),13006,Res,8.7,Yes,2,Yes
8207,R-1-1,,,0,,1,Yes
7329,R-1-8,,,0,,1,Yes
6872,A(PD),77273,Ind,0,,13,Yes
4250,R-2,,,0,,2,Yes
7062,A(PD),92038,Com,0,,6,Yes
7262,A(PD),99005,Res,20.4,Yes,2,Yes
7065,R-1-8,,,0,,1,Yes
7587,A(PD),81114,Res,19.4,Yes,2,Yes
7648,R-2,93039,,0,,2,Yes
7590,CP,,,0,,5,Yes
7779,A(PD),03003,Res,1,Yes,1,Yes
7786,A(PD),03003,Res,1,Yes,1,Yes
6740,R-2,,,0,,2,Yes
6758,R-MH,68121,,0,,2,Yes
6791,LI,,,0,,14,Yes
7032,CO,,,0,,4,Yes
6957,LI,,,0,,14,Yes
6962,A(PD),07072,PQP,0,,16,Yes
7741,A(PD),09003,Com,0,,6,
7541,A(PD),96052,Res,0.5,Yes,1,Yes
7670,CO,,,0,,4,Yes
7686,A(PD),00055,Com,0,,6,Yes
7681,A(PD),08033,Res,17.6,Yes,2,Yes
8000,A(PD),94044,PQP,0,,16,Yes
7703,LI,,,0,,14,Yes
8239,R-1-8,,,0,,1,Yes
8216,R-1-2,14-031,,0,,18,
8240,A(PD),10-022,Retail and Park,0,,6,Yes
8237,PQP,14-047,,0,,16,
8238,OS,14-047,,0,,17,
7246,A(PD),94025,OS,0,,17,Yes
6712,A(PD),06098,Res,8.7,Yes,2,Yes
7083,A(PD),04110,OS,0,,17,Yes
7258,A(PD),98041,OS,0,,17,Yes
7269,A(PD),95033,Res,20.4,Yes,2,Yes
7270,A(PD),95033,OS,0,,17,Yes
7283,A(PD),88093,Res,2,Yes,1,Yes
7284,A(PD),88093,OS,0,,17,Yes
7742,A(PD),07033,Res,19.7,Yes,2,Yes
7756,A(PD),03003,Res,1,Yes,1,Yes
8242,R-1-8,,,0,,1,Yes
7799,CN,,,0,,6,Yes
7802,IP,98038,,0,,13,Yes
7801,R-M(PD),11019,Res,44.4,Yes,3,Yes
8241,A(PD),90073,Res,9.4,Yes,2,Yes
7804,CIC,12003,,0,,11,Yes
7524,A(PD),78007,Res,6.4,Yes,1,Yes
6494,CP,,,0,,5,Yes
7076,A(PD),91070,Res,7.8,Yes,1,Yes
7077,A,80020,,0,,17,Yes
7565,A(PD),85042,Res,7.8,Yes,1,Yes
