STM_OTF_ID,COMPKEY,COMPTYPE,TYPE,PCD_TYPE,PCD_IN_DAT,PCD_MANUF,STATUS,FLAP_BRAND,AGENCY,OWNER,QTR_PANEL,WATERWAY,MAJ_W_SHED,LONG_NAD83,LAT_NAD83,DETAL_LINK,QUALTY_LEV,REC_DRAW,OTH_PN_CRE,OTH_PN_MOD,CONST_DATE,ACCEP_DATE,AT_MOD_DAT,GE_MOD_DAT,MESSAGE
538,,87,Riprap,,,,EXISTING,,,San Jose,68D,Lower Silver Creek,Coyote,-121.833105,37.353156,,C2,0,MGE,,,,20110916122545,20110325143719,
1043,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.850482,37.355569,,C2,0,MGE,,,,20110916122545,20110325143800,MRF:Can't locate the Outfall from Google Earth or Orthophoto
1044,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.850698,37.35569,,C2,0,MGE,,,,20110916122545,20110325143801,
1045,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.851812,37.355627,,C2,0,MGE,,,,20110916122545,20110325143801,MRF:Can't locate the Outfall from Google Earth or Orthophoto
1046,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.851645,37.348291,,C2,0,MGE,,,,20110916122545,20110325143802,MRF:Can't locate the Outfall from Google Earth or Orthophoto
1049,,87,Concrete,,,,EXISTING,,,San Jose,69C,South Babb Creek,Coyote,-121.807603,37.355893,,C2,0,MGE,,,,20110916122545,20110325143803,
1050,,87,Riprap,,,,EXISTING,,,San Jose,69C,South Babb Creek,Coyote,-121.803184,37.355636,,C2,0,DD-0410,,20040501000000,,20110916122545,20110325143803,
1054,,87,Riprap,,,,EXISTING,,,San Jose,68A,Lower Silver Creek,Coyote,-121.861217,37.358118,,C2,0,MGE,,,,20110916122545,20110325143804,
1089,,87,Flapgate,,,,EXISTING,Waterman,,San Jose,85C,Thompson Creek,Coyote,-121.800947,37.31702,,C2,0,DD-0215,,20030926000000,,20110916122545,20110325143805,
2145,,87,Riprap,,,,EXISTING,Waterman,,San Jose,84C,Coyote Creek,Coyote,-121.861827,37.327923,,C2,0,DD-0264,,20021028000000,,20110916122545,20110325143805,
2147,,87,Riprap,,,,EXISTING,,,San Jose,68D,Lower Silver Creek,Coyote,-121.813213,37.34342,,C2,0,DD-1024,,20010817000000,,20110916122545,20110325143806,
2148,,87,Riprap,,,,EXISTING,,,San Jose,85A,Lower Silver Creek,Coyote,-121.81046,37.340147,,C2,0,DD-1024,,20010817000000,,20110916122545,20110325143806,
2149,,87,Riprap,,,,EXISTING,,,San Jose,85A,Lower Silver Creek,Coyote,-121.810216,37.340013,,C2,0,DD-1024,,20010817000000,,20110916122545,20110325143807,
2154,,87,Riprap,,,,EXISTING,,,Private,68D,Lower Silver Creek,Coyote,-121.821054,37.352186,,C2,0,DD-1029,,20010912000000,,20121204080459,20110325143808,
2155,,87,Riprap,,,,EXISTING,,,Private,68D,Lower Silver Creek,Coyote,-121.821211,37.352221,,C2,0,DD-1029,,20010912000000,,20121204080514,20110325143808,
1031,,87,Pipe,,,,EXISTING,,,San Jose,68D,Lower Silver Creek,Coyote,-121.835499,37.352174,,C2,0,MGE,,,,20110916122545,20110325143756,
2156,,87,Riprap,,,,EXISTING,,,San Jose,68D,Lower Silver Creek,Coyote,-121.837673,37.351242,,C2,0,DD-1028,,20010913000000,,20110916122545,20110325143809,
2157,,87,Riprap,,,,EXISTING,,,San Jose,68D,Lower Silver Creek,Coyote,-121.833607,37.353057,,C2,0,DD-1028,,20010913000000,,20110916122545,20110325143810,
2158,,87,Riprap,,,,EXISTING,,,San Jose,68D,Lower Silver Creek,Coyote,-121.828024,37.353763,,C2,0,DD-1028,,20010914000000,,20110916122545,20110325143810,
2511,,87,Concrete,,,,EXISTING,,,San Jose,68D,Lower Silver Creek,Coyote,-121.828027,37.353808,,D2,0,MGE,,,,20110916122547,20110517100430,
2512,,87,Concrete,,,,EXISTING,,,San Jose,37D,Sierra Creek,Lower Penitencia,-121.83366,37.401336,,D2,0,MGE,,,,20110916122547,20110517101303,
2514,,87,Concrete,,,,EXISTING,,,San Jose,37D,Penitencia Creek-Upr,Coyote,-121.83201,37.401863,,D2,0,MGE,,,,20110916122547,20110517102041,
2515,,87,Concrete,,,,EXISTING,,,San Jose,69C,Lower Silver Creek,Coyote,-121.812989,37.343184,,D2,0,MGE,,,,20110916122547,20110517104805,
2516,,87,Flapgate,,,,EXISTING,,,San Jose,84C,Coyote Creek,Coyote,-121.862175,37.327523,,D2,0,MGE,DD-3207,,,20141208114638,20141208115453,
2311,,87,Concrete,,,,EXISTING,,,San Jose,85D,Quimby Creek,Coyote,-121.765799,37.324385,,C2,0,MGE,,20031002000000,,20110916122545,20110610160402,
2390,,87,Concrete,,,,EXISTING,,,San Jose,84C,Coyote Creek,Coyote,-121.856745,37.321094,,C2,0,MGE,DD-3270,20080715000000,,20140417151257,20140417151159,
2160,,87,Riprap,,,,EXISTING,,,San Jose,68D,Lower Silver Creek,Coyote,-121.839014,37.351397,,C2,0,DD-1028,,20010917000000,,20110916122545,20110325143812,
701,,87,Flapgate,,,,EXISTING,,,San Jose,114B,Canoas Creek,Guadalupe River,-121.866387,37.281855,,D2,-1,CAL087,,,,20120725085419,20120725085323,
702,,87,Riprap,,,,EXISTING,,,San Jose,115A,Canoas Creek,Guadalupe River,-121.860245,37.274685,,D2,-1,CAL087,,,,20120725085419,20120725133338,
705,,87,Concrete,,,,EXISTING,,,San Jose,34B,,,-121.977917,37.416704,,D2,-1,3-09290,,20070630000000,,20120816111738,20120814100308,
707,,87,Concrete,,,,EXISTING,,,San Jose,34B,,,-121.975013,37.417828,,B3,,3-09290,,20070630000000,,20120821134416,20120816090320,CARGILL SALT/GREAT AMERICA PARKWAY INTRANCE PLAN
708,,87,Infall,,,,EXISTING,,,Private,116B,Upper Silver Creek,Coyote,-121.766942,37.278873,,D2,-1,1-8467,,19920810000000,19940210000000,,20120824134205,
709,,87,Riprap,,,,EXISTING,,,Private,116B,Upper Silver Creek,Coyote,-121.764763,37.280289,,D2,-1,1-8467,,19920810000000,19940210000000,,20120824143653,
718,,87,,,,,EXISTING,,,Private,35A,,,-121.953896,37.415546,,D2,-1,MGE,3-11445H,,,20140616105753,20130320091618,type cannot be discerned from plan; outfall invert is 93.33
724,,87,Pipe,,,,EXISTING,,,San Jose,50D,Guadalupe River,Guadalupe River,-121.927238,37.370079,,D1,,MGE,DD-3216,,,20131101162432,20131101143302,
725,,87,Flapgate,,,,EXISTING,,,San Jose,50D,Guadalupe River,Guadalupe River,-121.927232,37.370065,,D1,,MGE,DD-3216,,,20131101162450,20131101150340,
739,,87,Pipe,,,,EXISTING,,,San Jose,53A,Miguelita Creek,Coyote,-121.805222,37.389776,,D3,0,MGE,DD-3246,,,,20140109134108,6 inch perforated metal pipe
731,,87,Concrete,,,,EXISTING,,,San Jose,112B,,San Tomas,-121.977708,37.276522,,D3,0,TR3519,DD-3228,19641223000000,,,20131125103831,
728,,87,Flapgate,,,,EXISTING,,,San Jose,50D,Guadalupe River,Guadalupe River,-121.92722,37.37005,,D1,,MGE,DD-3216,,,20131101162508,20131101144144,
732,,87,Concrete,,,,EXISTING,,,Campbell,112B,,San Tomas,-121.97771,37.276557,,D3,0,MGE,DD-3228,,,,20131125104040,
738,,87,Pipe,,,,EXISTING,,,San Jose,53A,Upper Penitencia Creek,Coyote,-121.805505,37.390928,,D3,0,MGE,DD-3246,,,,20140109132340,
752,,87,Pipe,,,,EXISTING,,,San Jose,99D,Guadalupe River,Guadalupe River,-121.87761,37.290537,,D3,0,MGE,DD-3257,,,,20150313090854,
788,,87,Concrete,,,,EXISTING,,,San Jose,142A,Alamitos Creek,Guadalupe River,-121.8491,37.222012,,D3,0,MGE,DD-3280,,,,20140627084028,concrete structure is headwall with outfall
789,,87,Riprap,,,,EXISTING,,,San Jose,131C,Coyote Creek,Coyote,-121.758585,37.24337,,D3,0,MGE,DD-3281,,,,20140627101737,
803,,87,Concrete,,,,EXISTING,,,San Jose,84A,Lower Silver Creek,Coyote,-121.847344,37.336971,,D3,0,MGE,DD-3284,,,,20140807143529,
814,,87,Concrete,,,,EXISTING,,,San Jose,144D,Coyote Creek,Coyote,-121.725712,37.209405,,D2,0,MGE,DD-2874,19930329000000,,20140812135942,20140812140119,92-3048
815,,87,Concrete,,,,EXISTING,,,San Jose,144D,Coyote Creek,Coyote,-121.726125,37.209204,,D2,0,MGE,DD-2874,19930329000000,,20140812135942,20140812140505,92-3048
816,,87,Concrete,,,,EXISTING,,,San Jose,144D,Coyote Creek,Coyote,-121.725487,37.208953,,D2,0,MGE,DD-2874,19930329000000,,20140812135942,20140812142704,92-3048
817,,87,Concrete,,,,EXISTING,,,San Jose,144D,Coyote Creek,Coyote,-121.725814,37.208837,,D2,0,MGE,DD-2874,19930329000000,,20140812135942,20140812142413,92-3048
818,,87,Concrete,,,,EXISTING,,,San Jose,142C,Greystone Creek,Guadalupe River,-121.859109,37.206532,,D2,0,TR4106,DD-3287,19670307000000,,20140812135942,20140812154525,invert is 318.11
837,,87,Riprap,,,,EXISTING,Armco,SCVWD,SCVWD,85C,Thompson Creek,Coyote,-121.810681,37.328703,,D1,,DD-3208,,,,,20141106112813,
838,,87,Concrete,,,,EXISTING,,,San Jose,67B,Coyote Creek,Coyote,-121.883373,37.369511,,D2,0,3-16680,,20140725000000,,,20141112115141,
2161,,87,Riprap,,,,EXISTING,,,San Jose,68D,Lower Silver Creek,Coyote,-121.838959,37.351549,,C2,0,DD-1028,,20010917000000,,20110916122545,20110325143812,
2164,,87,Riprap,,,,EXISTING,,,San Jose,37C,Berryessa Creek,Lower Penitencia,-121.861278,37.409641,,C2,0,MGE,DD-2415,20100531000000,,20131205152139,20131205124746,
2165,,87,Riprap,,,,EXISTING,,,San Jose,68A,Miguelita Creek,Coyote,-121.860742,37.363052,,C2,0,DD-0117,,20010918000000,,20110916122545,20110325143814,
2181,,87,Riprap,,,,EXISTING,,,San Jose,37D,Sierra Creek,Lower Penitencia,-121.839503,37.400326,,C2,0,DD-0182,,20030808000000,,20110916122545,20110325143814,MRF:Can't locate the outfall from Google Earth or Orthophoto
2183,,87,Riprap,,,,EXISTING,,,San Jose,85D,Quimby Creek,Coyote,-121.767356,37.324195,,C2,-1,3-12191,,19971022000000,,20110916122545,20110325143815,
2187,,87,Pipe,,,,EXISTING,Armco,,San Jose,68C,Lower Silver Creek,Coyote,-121.847991,37.354635,,C2,0,DD-0135,,20020828000000,,20111020102818,20110325143816,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2188,,87,Pipe,,,,EXISTING,FRESNO,,San Jose,68C,Lower Silver Creek,Coyote,-121.847929,37.354436,,C2,0,DD-0135,,20020828000000,,20111020110303,20110325143816,
2189,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.847835,37.354571,,C2,0,DD-0135,,20020828000000,,20110916122545,20110325143817,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2190,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.84787,37.354381,,C2,0,DD-0135,,20020828000000,,20110916122545,20110325143818,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2191,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.849012,37.354751,,C2,0,DD-0135,,20020830000000,,20110916122545,20110325143818,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2192,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.844851,37.353064,,C2,0,DD-0135,,20020830000000,,20110916122545,20110325143819,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2193,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.847313,37.354239,,C2,0,DD-0135,,20020830000000,,20110916122545,20110325143820,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2194,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.847027,37.354318,,C2,0,DD-0135,,20020830000000,,20110916122545,20110325143820,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2195,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.846983,37.354105,,C2,0,DD-0135,,20020830000000,,20110916122545,20110325143821,MRF:Can't locate the Outfall from Google Earth or Orthophoto
2196,,87,Pipe,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.846795,37.354197,,C2,0,DD-0135,,20020830000000,,20110916122545,20110325143822,MRF:Can't locate the Outfall from Google Earth or Orthophoto
515,,87,Riprap,,,,EXISTING,,,San Jose,36D,Sierra Creek,Lower Penitencia,-121.866816,37.405215,,C2,0,MGE,,,,20110916122545,20110105150429,
2513,,87,Concrete,,,,EXISTING,,,San Jose,37D,Penitencia Creek-Upr,Coyote,-121.831346,37.402404,,D2,0,MGE,,,,20110916122547,20110517102021,
703,,87,Riprap,,,,EXISTING,,,San Jose,115A,Canoas Creek,Guadalupe River,-121.860198,37.274055,,D2,,MGE,,,,,20120726082936,
704,,87,Riprap,,,,EXISTING,,,San Jose,114B,Canoas Creek,Guadalupe River,-121.866427,37.281962,,D2,-1,CAL087,,,,,20120730111404,
706,,87,Concrete,,,,EXISTING,,,San Jose,34B,,,-121.976913,37.417133,,D2,-1,3-09290,,20070630000000,,20120815154332,20120815154306,
710,,87,Riprap,,,,EXISTING,,,San Jose,116B,Upper Silver Creek,Coyote,-121.773809,37.2833,,D2,-1,938031,,19920304000000,19931025000000,20120907143309,20120907142544,
711,,87,Concrete,,,,EXISTING,,,San Jose,130C,Canoas Creek,Guadalupe River,-121.794564,37.243189,,D2,-1,3-14641,,,,,20121210144303,with inlet structure
712,,87,Concrete,,,,EXISTING,,,San Jose,130C,Canoas Creek,Guadalupe River,-121.794502,37.242337,,D2,-1,3-14641,,,,,20121210144315,with inlet structure
713,,87,Riprap,,,,EXISTING,,,San Jose,130C,Canoas Creek,Guadalupe River,-121.79423,37.242982,,D2,-1,3-14641,,,,,20121210145501,
721,,87,Riprap,,,,EXISTING,,,Private,51C,Coyote Creek,Coyote,-121.893232,37.382837,,D2,,3-18322A,,,,20140627101813,20130829131910,
715,,87,Concrete,,,,EXISTING,,,Private,99D,Guadalupe River,Guadalupe River,-121.871658,37.297175,,D2,-1,3-16978A,,20111019000000,,,20130219102603,
717,,87,,,,,EXISTING,,,Private,35A,Guadalupe River,Guadalupe River,-121.956004,37.416858,,D1,0,3-11445F,,20110224000000,,20130308121429,20130306104830,
760,,87,Concrete,,,,EXISTING,,,San Jose,112B,,San Tomas,-121.976654,37.277403,,D3,0,MGE,DD-3267,,,,20140228123752,
771,,87,Concrete,,,,EXISTING,,,San Jose,100D,Coyote Creek,Coyote,-121.833199,37.293915,,D3,0,MGE,DD-3272,,,20140417130046,20140417144059,
766,,87,Infall,,,,EXISTING,,,San Jose,50D,Guadalupe River,Guadalupe River,-121.933767,37.374402,,D2,-1,89-6725,DD-2247,19901231000000,,20140310102418,20140310101133,feature is open CMP infall; invert is 28.2
769,,87,Pipe,,,,EXISTING,,,San Jose,129A,Canoas Creek,Guadalupe River,-121.859869,37.258766,,D3,0,MGE,DD-3274,,,,20140417125741,
770,,87,Concrete,,,,EXISTING,,,San Jose,129A,Canoas Creek,Guadalupe River,-121.859838,37.259342,,D3,0,MGE,DD-0062,,,20140417130046,20140417125943,further modified by DD-3274
772,,87,Concrete,,,,EXISTING,,,San Jose,84C,Coyote Creek,Coyote,-121.856739,37.321092,,D3,0,MGE,DD-3272,,,20140417130046,20140417151311,
777,,87,Pipe,,,,EXISTING,,,San Jose,114C,Ross Creek,Guadalupe River,-121.897872,37.260627,,D2,0,TR2919,DD-2486,19620410000000,,20140530144621,20140530134035,
778,,87,Pipe,,,,EXISTING,,,San Jose,114C,Ross Creek,Guadalupe River,-121.894471,37.261545,,D2,0,TR2919,DD-2483,19620410000000,,20140530144713,20140530142519,
782,,87,Flapgate,,,,EXISTING,,,San Jose,68D,Lower Silver Creek,Coyote,-121.827583,37.355044,,D2,0,TR0869,DD-2882,19521201000000,,,20140603110022,
784,,87,Concrete,,,,EXISTING,,,San Jose,128A,Ross Creek,Guadalupe River,-121.913371,37.249022,,D3,0,MGE,DD-2208,,,,20140626081525,
785,,87,Pipe,,,,EXISTING,,,San Jose,155B,Alamitos Creek,Guadalupe River,-121.825101,37.199834,,D3,0,MGE,DD-2211,,,,20140626083731,
786,,87,Pipe,,,,EXISTING,,,San Jose,155B,Alamitos Creek,Guadalupe River,-121.825202,37.199657,,D3,0,MGE,DD-2211,,,,20140626085654,
787,,87,Pipe,,,,EXISTING,,,San Jose,155B,Alamitos Creek,Guadalupe River,-121.824914,37.199263,,D3,0,MGE,DD-2211,,,,20140626091344,
795,,87,Pipe,,,,EXISTING,,,Private,117A,Thompson Creek,Coyote,-121.75911,37.287663,,D2,-1,1-7724_private,,19880928000000,,20140714153233,20140714141747,"plan shows a lake here, but aerial clearly shows none; invert is 480"
796,,87,Pipe,,,,EXISTING,,,Private,117A,Thompson Creek,Coyote,-121.75809,37.286715,,D2,-1,MGE,1-7724_private,,,20140714142033,20140714142016,
797,,87,Pipe,,,,EXISTING,,,Private,117A,Thompson Creek,Coyote,-121.759077,37.286979,,D2,-1,MGE,1-7724_private,,,,20140714142026,
798,,87,Pipe,,,,EXISTING,,,Private,102C,Thompson Creek,Coyote,-121.760294,37.289966,,D2,-1,1-7724_private,,19880928000000,,20140714153201,20140714153148,invert is 454
799,,87,Pipe,,,,EXISTING,,,Private,117A,Thompson Creek,Coyote,-121.759885,37.288007,,D2,-1,1-7724_private,,19880928000000,,20140714153201,20140714160018,invert is 476.2
802,,87,Concrete,,,,EXISTING,,,San Jose,68C,Lower Silver Creek,Coyote,-121.856223,37.346236,,D2,-1,MGE,THUN-98,,,,20140806144640,DD-3279
819,,87,Pipe,,,,EXISTING,,,San Jose,141D,Golf Creek,Guadalupe River,-121.867247,37.207106,,D3,0,MGE,DD-3288,,,,20140818112249,outfall is plastic
820,,87,Pipe,,,,EXISTING,,,San Jose,144A,Coyote Creek,Coyote,-121.749929,37.229929,,D3,0,MGE,DD-3288,,,,20140818154108,
821,,87,Pipe,,,,EXISTING,,,San Jose,144A,Coyote Creek,Coyote,-121.749925,37.229925,,D3,0,MGE,DD-3288,,,,20140818154306,
2701,,87,Pipe,,,,EXISTING,,,San Jose,99A,Los Gatos Creek,Guadalupe River,-121.906849,37.310608,,D2,,DD-3058,,,,,20120406094049,
2702,,87,Riprap,,,,EXISTING,Armco,,San Jose,130A,Canoas Creek,Guadalupe River,-121.792968,37.250132,,D2,,DD-3049,,,,,20120411151134,
716,,87,Riprap,,,,EXISTING,,,Private,117C,Upper Silver Creek,Coyote,-121.758194,37.272728,,D2,,MGE,,,,,20130222145828,
719,,87,Pipe,,,,EXISTING,,,San Jose,128A,Ross Creek,Guadalupe River,-121.907752,37.254137,,D2,-1,04-437754,,19950629000000,,,20130520113811,
723,,87,Riprap,,,,EXISTING,,,Private,130D,Coyote Creek,Coyote,-121.761118,37.246517,,D1,-1,3-10342,,19960925000000,,,20131028092837,
734,,87,Pipe,,,,EXISTING,,,San Jose,85B,Norwood Creek,Coyote,-121.762276,37.332527,,D2,0,EGN-309,DD-3239,19860514000000,,,20131202121815,
735,,87,Pipe,,,,EXISTING,,,San Jose,85B,Norwood Creek,Coyote,-121.76229,37.332517,,D2,0,EGN-309,DD-3239,19860514000000,,,20131202121952,
759,,87,Riprap,,,,EXISTING,,,San Jose,99D,Guadalupe River,Guadalupe River,-121.866665,37.294202,,D3,0,MGE,DD-3265,,,,20140228120850,
774,,87,Concrete,,,,EXISTING,,,San Jose,82C,San Tomas Aquino Creek,San Tomas,-121.964367,37.323414,,D2,,MGE,DD-3276,,,20140515151219,20140515113024,
790,,87,Concrete,,,,EXISTING,,,San Jose,85B,Norwood Creek,Coyote,-121.768026,37.331463,,D1,0,3_01822,,,,,20140702161216,
828,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.890266,37.360727,,D2,-1,3-01855,,20100128000000,,,20140821084623,Outlet invert is 67.94
829,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.889925,37.360956,,D2,-1,3-01855,,20100128000000,,,20140821084820,Outlet invert is 70.05
830,,87,Pipe,,,,EXISTING,,,Private,67A,Guadalupe River,Guadalupe River,-121.891,37.360315,,D2,-1,3-01855,,20100128000000,,,20140821085836,Outlet invert is 65.5
831,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.889111,37.362137,,D2,-1,3-01855,,20100128000000,,,20140821090926,Outlet invert is 70.56
832,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.889097,37.362361,,D2,-1,3-01855,,20100128000000,,,20140821091101,Outlet invert is 69.83
833,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.888649,37.362312,,D2,-1,3-01855,,20100128000000,,,20140821091843,Outlet invert is 69
834,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.890813,37.360308,,D2,-1,3-01855,,20100128000000,,,20140821113816,invert is 64.4
835,,87,Riprap,,,,EXISTING,,,San Jose,83B,Coyote Creek,Coyote,-121.867195,37.333864,,D2,0,DD-3294,,,,,20141104134018,
836,,87,Pipe,,,,EXISTING,,,San Jose,128D,Alamitos Creek,Guadalupe River,-121.871735,37.242922,,D1,,DD-3200,,,,,20141105110114,
839,,87,Riprap,,,,EXISTING,,,San Jose,116B,Thompson Creek,Coyote,-121.760792,37.283596,,D2,-1,3-3520,,19790327000000,,,20141118161004,
840,,87,Concrete,,,,EXISTING,,,San Jose,83C,Guadalupe River,Guadalupe River,-121.894315,37.328052,,D3,0,DD-3191,,,,,20141121160851,
841,,87,Concrete,,,,EXISTING,,,San Jose,83C,Guadalupe River,Guadalupe River,-121.894479,37.327952,,D3,-1,DD-3191,,,,,20141125135706,
842,,87,Flapgate,,,,EXISTING,,,San Jose,117C,Upper Silver Creek,Coyote,-121.749402,37.272475,,C2,0,MGE,DD-3298,,,,20141204100032,
843,,87,Flapgate,,,,EXISTING,,,San Jose,117C,Upper Silver Creek,Coyote,-121.750614,37.271675,,C2,0,MGE,DD-3298,,,,20141204100444,
844,,87,Flapgate,,,,EXISTING,,,San Jose,117C,Upper Silver Creek,Coyote,-121.750996,37.270635,,C2,0,MGE,DD-3298,,,,20141204100823,
845,,87,Flapgate,,,,EXISTING,,,San Jose,117C,Upper Silver Creek,Coyote,-121.751141,37.270522,,C2,0,MGE,DD-3298,,,,20141204101236,
720,,87,Riprap,,,,EXISTING,,,Private,68A,Lower Silver Creek,Coyote,-121.848329,37.366852,,D1,,3-01340,,20130529000000,,20140627102015,20130717093411,
730,,87,Riprap,,,,EXISTING,,,Private,130C,Canoas Creek,Guadalupe River,-121.794588,37.243474,,D2,,3-14641,,20080111000000,,20131121132011,20131121084912,
733,,87,Pipe,,,,EXISTING,,,San Jose,102A,Thompson Creek,Coyote,-121.747566,37.311868,,D2,0,3-14765,DD-3232,20020612000000,,,20131126081412,
741,,87,Pipe,,,,EXISTING,,,San Jose,117C,Thompson Creek,Coyote,-121.742879,37.272037,,D3,0,MGE,DD-3253,,,20140124143717,20140124143650,invert is 608.5
740,,87,Riprap,,,,EXISTING,,,Private,100D,Coyote Creek,Coyote,-121.833572,37.293914,,D2,-1,3-00825,,20120317000000,,20140122110633,20140417142335,invert is 151.1 survey feet
742,,87,Pipe,,,,EXISTING,,,San Jose,37D,Upper Penitencia Creek,Coyote,-121.829366,37.401332,,D3,0,MGE,DD-3253,,,20140124143717,20140124145150,
743,,87,Pipe,,,,EXISTING,,,San Jose,37D,Upper Penitencia Creek,Coyote,-121.830115,37.402764,,D3,0,MGE,DD-3253,,,20140124143717,20140124145633,
744,,87,Pipe,,,,EXISTING,,,San Jose,67A,Guadalupe River,Guadalupe River,-121.914217,37.357271,,D3,0,MGE,DD-3253,,,20140124143717,20140124145903,
745,,87,Pipe,,,,EXISTING,,,San Jose,130D,Coyote Creek,Coyote,-121.766236,37.246078,,D3,0,3-10342,DD-3253,19960925000000,,20140124150252,20140124150107,
746,,87,Pipe,,,,EXISTING,,,San Jose,37D,Upper Penitencia Creek,Coyote,-121.82406,37.398488,,D3,0,MGE,DD-3254,,,20140124150252,20140124152228,
747,,87,Pipe,,,,EXISTING,,,San Jose,115A,Coyote Creek,Coyote,-121.852157,37.280855,,D3,0,MGE,DD-3255,,,20140124150252,20140124154433,
783,,87,Riprap,,,,EXISTING,,,Private,35A,Guadalupe River,Guadalupe River,-121.955568,37.416598,,D2,0,3-11445G,,20100122000000,,,20140616132212,outfall type cannot be discerned from plan; invert is 100.99
791,,87,Pipe,,,,EXISTING,,,Private,127A,Los Gatos Creek,Guadalupe River,-121.951745,37.253644,,D2,-1,3-02093C,,20131018000000,,,20140707121805,pop-up drainage emitter; rim elevation is 290.75
792,,87,Pipe,,,,EXISTING,,,Private,127A,Los Gatos Creek,Guadalupe River,-121.952179,37.253231,,D2,-1,3-02093C,,20131018000000,,,20140707122126,pop-up drainage emitter; rim elevation is 290.5
793,,87,Pipe,,,,EXISTING,,,Private,127A,Ross Creek,Guadalupe River,-121.951607,37.253202,,D2,-1,3-02093C,,20131018000000,,,20140707122759,pop-up drainage emitter
794,,87,Pipe,,,,EXISTING,,,Private,127A,Ross Creek,Guadalupe River,-121.951631,37.253165,,D2,-1,3-02093C,,20131018000000,,,20140707123001,pop-up drainage emitter; rim elevation is 290.2
822,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.890379,37.36133,,D2,-1,3-01855,,20100128000000,,20140820103954,20140820103813,Output Invert of 65.52
823,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.890359,37.361304,,D2,-1,3-01855,,20100128000000,,20140820104007,20140820103908,Output Invert of 65.48
824,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.8904,37.361294,,D2,-1,3-01855,,20100128000000,,20140820104007,20140820105252,Output Invert of 65.25
825,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.8904,37.361293,,D2,-1,3-01855,,20100128000000,,20140820104007,20140820105259,Output Invert of 65.25
826,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.890354,37.361097,,D2,-1,3-01855,,20100128000000,,20140820104007,20140820105943,Output Invert of 64.5
827,,87,Pipe,,,,EXISTING,,,Private,67B,Guadalupe River,Guadalupe River,-121.889941,37.361366,,D2,-1,3-01855,,20100128000000,,20140820104007,20140820112400,Output Invert of 66.9
847,,87,Flapgate,,,,EXISTING,,,San Jose,117C,Upper Silver Creek,Coyote,-121.754951,37.270291,,C2,0,MGE,DD-3298,,,,20141204101642,
848,,87,Flapgate,,,,EXISTING,,,San Jose,117C,Upper Silver Creek,Coyote,-121.755699,37.270532,,C2,0,MGE,DD-3298,,,,20141204101819,
700,,87,Pipe,,,,EXISTING,,,San Jose,101D,Yerba Buena Creek,Coyote,-121.764901,37.297677,,D2,,3-08373,DD-3173,,,20141104153514,20141104153618,
736,,87,Pipe,,,,EXISTING,,,San Jose,130B,Coyote Creek,Coyote,-121.77201,37.248441,,D3,,96-4610,DD-3162,19761214000000,,20140627112452,20140627111402,invert is 205
748,,87,Concrete,,,,EXISTING,,,San Jose,83B,Coyote Creek,Coyote,-121.868514,37.337212,,D3,0,MGE,DD-3256,,,,20141030135731,
